gender,age,location,category,item,quantity,date,unit_price,total_price
female,49,munster,accessories,headphones,10,2018-09-11,225.39,2253.90
female,27,ulster,computers,lenovo,10,2017-05-13,827.45,8274.50
female,49,connacht,footwear,adidas,2,2017-07-24,115.99,231.98
male,23,munster,computers,dell,5,2019-11-26,1323.49,6617.45
female,22,connacht,accessories,headphones,7,2017-03-24,225.39,1577.73
female,27,leinster,computers,hp,5,2018-12-27,1082.99,5414.95
female,49,ulster,computers,lenovo,5,2019-04-20,827.45,4137.25
female,24,connacht,computers,apple,3,2017-10-13,1672.99,5018.97
female,33,ulster,electronics,iron,4,2019-11-27,59.60,238.40
female,41,connacht,electronics,washing_machine,9,2018-09-15,219.99,1979.91
female,23,ulster,phones,tecno,2,2017-09-22,300.99,601.98
male,40,connacht,footwear,puma,9,2017-02-13,99.99,899.91
female,53,leinster,accessories,headphones,8,2017-03-29,225.39,1803.12
female,32,munster,computers,asus,10,2019-09-22,984.34,9843.40
male,39,munster,accessories,headphones,7,2019-01-14,225.39,1577.73
male,60,connacht,computers,dell,1,2018-04-02,1323.49,1323.49
female,40,ulster,computers,apple,4,2019-12-30,1672.99,6691.96
male,21,munster,accessories,speakers,2,2018-08-16,78.35,156.70
female,36,munster,electronics,washing_machine,10,2018-10-31,219.99,2199.90
female,46,ulster,footwear,puma,6,2017-06-22,99.99,599.94
male,23,munster,computers,dell,7,2019-08-11,1323.49,9264.43
female,38,munster,footwear,adidas,5,2018-12-05,115.99,579.95
female,45,munster,accessories,camera,9,2018-11-06,174.88,1573.92
male,38,ulster,phones,huawei,8,2019-10-03,750.99,6007.92
female,25,ulster,electronics,television,5,2019-03-18,185.50,927.50
male,34,munster,electronics,television,6,2018-05-13,185.50,1113.00
male,60,munster,phones,samsung,3,2019-03-28,890.29,2670.87
female,37,connacht,computers,apple,2,2017-09-21,1672.99,3345.98
female,42,connacht,footwear,adidas,9,2017-02-18,115.99,1043.91
male,18,munster,electronics,refridgerator,1,2019-07-01,205.99,205.99
female,36,munster,phones,gionee,3,2017-10-22,280.99,842.97
female,39,leinster,computers,apple,9,2019-03-07,1672.99,15056.91
male,55,ulster,footwear,puma,5,2018-12-13,99.99,499.95
female,59,connacht,computers,hp,8,2017-12-03,1082.99,8663.92
male,38,connacht,phones,iphone,5,2019-08-10,910.99,4554.95
female,33,leinster,phones,huawei,8,2018-11-11,750.99,6007.92
female,36,ulster,accessories,headphones,6,2017-11-23,225.39,1352.34
male,58,connacht,footwear,adidas,8,2018-08-11,115.99,927.92
female,19,munster,phones,infinix,10,2017-05-02,340.29,3402.90
female,21,connacht,footwear,nike,7,2018-11-27,107.92,755.44
female,33,ulster,electronics,fan,2,2018-09-05,24.49,48.98
female,59,munster,accessories,speakers,3,2017-09-05,78.35,235.05
female,23,munster,electronics,refridgerator,1,2017-12-16,205.99,205.99
male,31,ulster,computers,hp,2,2019-07-26,1082.99,2165.98
male,51,connacht,phones,gionee,1,2018-02-06,280.99,280.99
male,56,connacht,accessories,speakers,1,2018-12-21,78.35,78.35
male,43,ulster,electronics,fan,7,2018-10-28,24.49,171.43
female,40,munster,phones,iphone,10,2018-11-20,910.99,9109.90
male,45,ulster,phones,samsung,2,2017-08-04,890.29,1780.58
male,28,connacht,footwear,puma,2,2017-03-20,99.99,199.98
female,56,leinster,electronics,washing_machine,1,2019-01-20,219.99,219.99
female,40,ulster,footwear,puma,3,2017-06-10,99.99,299.97
female,56,ulster,footwear,puma,2,2019-10-08,99.99,199.98
female,37,munster,phones,gionee,6,2018-11-27,280.99,1685.94
male,22,munster,computers,hp,4,2017-03-18,1082.99,4331.96
male,32,munster,electronics,bulb,5,2018-02-15,7.99,39.95
male,48,munster,accessories,headphones,3,2019-02-13,225.39,676.17
male,33,connacht,phones,iphone,5,2018-10-04,910.99,4554.95
female,48,connacht,accessories,speakers,2,2018-06-19,78.35,156.70
male,21,ulster,phones,samsung,3,2017-02-01,890.29,2670.87
male,57,connacht,footwear,puma,6,2019-09-11,99.99,599.94
female,18,leinster,accessories,speakers,9,2019-11-10,78.35,705.15
male,61,leinster,accessories,camera,3,2018-06-25,174.88,524.64
male,24,connacht,electronics,television,6,2017-02-21,185.50,1113.00
male,50,leinster,phones,tecno,8,2017-09-13,300.99,2407.92
female,28,leinster,accessories,speakers,2,2018-12-31,78.35,156.70
female,59,ulster,footwear,puma,7,2018-07-18,99.99,699.93
male,37,munster,phones,tecno,4,2019-08-14,300.99,1203.96
male,41,leinster,accessories,camera,6,2017-08-31,174.88,1049.28
male,58,connacht,computers,dell,1,2018-12-02,1323.49,1323.49
female,19,leinster,footwear,adidas,6,2019-03-27,115.99,695.94
female,31,leinster,phones,gionee,7,2019-11-28,280.99,1966.93
male,21,connacht,computers,hp,9,2017-08-25,1082.99,9746.91
female,61,ulster,phones,nokia,4,2017-08-05,420.19,1680.76
female,57,munster,phones,huawei,8,2018-06-06,750.99,6007.92
female,48,munster,footwear,nike,6,2019-02-16,107.92,647.52
male,60,ulster,phones,infinix,3,2019-09-08,340.29,1020.87
male,52,leinster,computers,apple,9,2018-06-08,1672.99,15056.91
female,47,connacht,electronics,bulb,8,2019-11-10,7.99,63.92
male,62,connacht,computers,apple,6,2019-10-26,1672.99,10037.94
female,28,connacht,electronics,cooker,7,2018-06-22,85.99,601.93
male,29,ulster,accessories,headphones,1,2019-11-26,225.39,225.39
female,44,ulster,footwear,nike,10,2018-07-11,107.92,1079.20
male,44,connacht,computers,apple,9,2017-06-27,1672.99,15056.91
male,32,munster,electronics,refridgerator,5,2019-10-19,205.99,1029.95
male,57,munster,electronics,fan,7,2018-12-17,24.49,171.43
female,46,leinster,footwear,nike,5,2019-06-15,107.92,539.60
female,27,connacht,accessories,speakers,3,2019-04-04,78.35,235.05
male,49,connacht,footwear,nike,5,2018-10-12,107.92,539.60
female,55,ulster,computers,lenovo,6,2019-11-06,827.45,4964.70
female,55,ulster,computers,asus,6,2019-03-21,984.34,5906.04
female,23,munster,computers,apple,8,2017-06-18,1672.99,13383.92
female,18,munster,phones,huawei,9,2017-07-31,750.99,6758.91
male,60,leinster,computers,apple,5,2018-12-21,1672.99,8364.95
female,58,leinster,accessories,headphones,10,2019-06-29,225.39,2253.90
male,46,munster,phones,iphone,3,2019-11-14,910.99,2732.97
female,18,munster,accessories,speakers,4,2017-12-13,78.35,313.40
male,20,leinster,computers,hp,5,2019-08-03,1082.99,5414.95
male,63,leinster,accessories,speakers,7,2019-11-17,78.35,548.45
male,44,leinster,accessories,headphones,1,2017-05-05,225.39,225.39
female,53,leinster,computers,apple,7,2018-08-17,1672.99,11710.93
female,28,ulster,electronics,fan,8,2019-05-13,24.49,195.92
male,62,munster,computers,hp,5,2018-05-16,1082.99,5414.95
male,29,ulster,electronics,fan,7,2019-07-10,24.49,171.43
female,60,leinster,accessories,speakers,8,2019-08-14,78.35,626.80
male,64,connacht,electronics,iron,9,2018-01-06,59.60,536.40
male,34,ulster,electronics,washing_machine,8,2017-12-18,219.99,1759.92
male,55,connacht,electronics,television,10,2017-03-02,185.50,1855.00
male,64,connacht,electronics,fan,1,2019-10-25,24.49,24.49
female,60,munster,footwear,nike,8,2018-08-03,107.92,863.36
female,49,connacht,computers,lenovo,3,2019-01-06,827.45,2482.35
female,31,leinster,accessories,headphones,5,2018-12-01,225.39,1126.95
female,41,connacht,phones,nokia,1,2017-10-30,420.19,420.19
female,22,leinster,footwear,adidas,9,2018-05-01,115.99,1043.91
male,48,connacht,computers,dell,3,2019-05-16,1323.49,3970.47
male,51,leinster,phones,tecno,2,2018-12-24,300.99,601.98
male,20,connacht,electronics,cooker,6,2019-01-29,85.99,515.94
male,52,munster,electronics,iron,9,2017-06-07,59.60,536.40
female,20,leinster,electronics,television,3,2019-07-19,185.50,556.50
male,55,ulster,accessories,headphones,6,2018-08-09,225.39,1352.34
female,20,leinster,phones,tecno,2,2018-01-26,300.99,601.98
female,40,ulster,phones,samsung,10,2019-08-11,890.29,8902.90
female,50,leinster,footwear,nike,3,2017-02-07,107.92,323.76
female,31,ulster,accessories,speakers,1,2019-04-18,78.35,78.35
male,21,connacht,computers,dell,2,2017-08-12,1323.49,2646.98
male,22,leinster,accessories,headphones,10,2017-02-27,225.39,2253.90
male,34,connacht,electronics,iron,8,2019-10-19,59.60,476.80
male,34,connacht,accessories,camera,2,2017-08-09,174.88,349.76
male,32,munster,footwear,adidas,3,2019-03-19,115.99,347.97
male,47,ulster,computers,hp,3,2017-06-21,1082.99,3248.97
male,28,munster,accessories,camera,2,2017-12-31,174.88,349.76
male,40,munster,electronics,cooker,7,2018-10-30,85.99,601.93
male,35,ulster,footwear,puma,6,2017-02-02,99.99,599.94
male,44,leinster,phones,tecno,7,2019-12-15,300.99,2106.93
male,24,leinster,accessories,speakers,10,2019-02-15,78.35,783.50
female,65,munster,computers,asus,1,2019-04-28,984.34,984.34
male,29,connacht,computers,apple,2,2019-12-28,1672.99,3345.98
male,27,ulster,accessories,headphones,8,2019-08-03,225.39,1803.12
male,54,munster,footwear,nike,8,2019-12-23,107.92,863.36
female,29,connacht,phones,nokia,4,2018-12-31,420.19,1680.76
male,43,ulster,accessories,speakers,2,2019-01-09,78.35,156.70
female,59,connacht,electronics,fan,6,2017-09-26,24.49,146.94
male,22,leinster,phones,nokia,3,2017-09-20,420.19,1260.57
male,56,leinster,computers,asus,6,2019-05-29,984.34,5906.04
male,46,leinster,computers,lenovo,9,2017-12-20,827.45,7447.05
male,54,connacht,electronics,refridgerator,9,2019-07-04,205.99,1853.91
female,52,ulster,accessories,camera,4,2019-07-22,174.88,699.52
male,44,leinster,footwear,nike,8,2017-12-28,107.92,863.36
female,56,munster,computers,apple,4,2017-08-31,1672.99,6691.96
male,59,ulster,phones,huawei,8,2017-03-19,750.99,6007.92
female,39,munster,accessories,speakers,10,2019-04-09,78.35,783.50
female,57,leinster,accessories,camera,3,2019-03-19,174.88,524.64
female,18,ulster,phones,iphone,5,2017-12-16,910.99,4554.95
female,63,leinster,computers,hp,2,2019-04-05,1082.99,2165.98
male,46,leinster,phones,iphone,8,2019-07-08,910.99,7287.92
female,47,connacht,accessories,speakers,1,2018-05-05,78.35,78.35
female,43,connacht,computers,lenovo,4,2019-01-06,827.45,3309.80
female,37,connacht,computers,dell,6,2017-08-21,1323.49,7940.94
male,40,leinster,phones,iphone,1,2018-04-01,910.99,910.99
female,57,leinster,phones,gionee,2,2018-11-28,280.99,561.98
male,56,leinster,phones,huawei,1,2018-10-31,750.99,750.99
female,39,munster,phones,gionee,10,2017-04-02,280.99,2809.90
female,26,leinster,phones,gionee,2,2018-11-28,280.99,561.98
male,50,connacht,phones,gionee,8,2018-10-29,280.99,2247.92
male,31,ulster,accessories,speakers,9,2019-11-27,78.35,705.15
male,45,munster,computers,dell,9,2018-05-12,1323.49,11911.41
male,56,ulster,computers,apple,4,2019-06-08,1672.99,6691.96
male,62,munster,computers,hp,1,2017-08-01,1082.99,1082.99
female,22,munster,phones,tecno,5,2017-03-04,300.99,1504.95
female,19,leinster,electronics,refridgerator,8,2018-05-25,205.99,1647.92
male,39,leinster,accessories,headphones,4,2017-11-21,225.39,901.56
male,45,ulster,footwear,puma,10,2017-11-11,99.99,999.90
male,54,connacht,computers,dell,7,2018-04-19,1323.49,9264.43
female,41,ulster,computers,lenovo,3,2019-02-28,827.45,2482.35
female,62,connacht,electronics,refridgerator,5,2017-01-20,205.99,1029.95
female,49,ulster,electronics,iron,7,2019-02-05,59.60,417.20
female,43,munster,electronics,bulb,5,2018-12-18,7.99,39.95
male,35,munster,phones,infinix,4,2017-10-29,340.29,1361.16
male,25,leinster,phones,samsung,5,2017-03-27,890.29,4451.45
male,53,ulster,computers,apple,9,2019-01-30,1672.99,15056.91
female,40,connacht,footwear,nike,10,2017-11-20,107.92,1079.20
male,34,leinster,accessories,headphones,6,2017-10-23,225.39,1352.34
female,43,munster,computers,asus,5,2018-08-25,984.34,4921.70
male,51,ulster,electronics,bulb,3,2018-03-20,7.99,23.97
male,61,munster,phones,infinix,1,2019-05-02,340.29,340.29
female,55,connacht,accessories,headphones,3,2019-07-30,225.39,676.17
male,49,connacht,phones,iphone,8,2018-02-10,910.99,7287.92
female,54,connacht,computers,lenovo,7,2017-06-19,827.45,5792.15
female,40,connacht,accessories,camera,2,2019-07-11,174.88,349.76
male,35,ulster,footwear,adidas,5,2017-02-20,115.99,579.95
male,22,connacht,phones,tecno,4,2017-10-06,300.99,1203.96
male,29,connacht,electronics,fan,10,2018-08-31,24.49,244.90
female,21,connacht,phones,tecno,5,2018-07-10,300.99,1504.95
male,47,ulster,electronics,television,9,2019-10-21,185.50,1669.50
female,55,munster,computers,dell,1,2019-08-22,1323.49,1323.49
male,34,ulster,phones,tecno,8,2019-08-23,300.99,2407.92
female,40,munster,phones,huawei,5,2018-11-28,750.99,3754.95
male,44,connacht,computers,asus,8,2019-10-21,984.34,7874.72
female,26,connacht,accessories,speakers,1,2019-01-26,78.35,78.35
female,36,ulster,phones,nokia,4,2019-10-14,420.19,1680.76
male,41,leinster,phones,iphone,3,2018-10-14,910.99,2732.97
female,36,connacht,phones,tecno,5,2019-03-24,300.99,1504.95
male,42,leinster,footwear,nike,8,2018-07-18,107.92,863.36
female,49,leinster,footwear,nike,7,2017-11-06,107.92,755.44
male,56,leinster,footwear,adidas,5,2019-05-17,115.99,579.95
female,40,connacht,computers,hp,10,2019-02-15,1082.99,10829.90
male,35,ulster,accessories,camera,5,2019-02-04,174.88,874.40
female,25,leinster,footwear,nike,4,2019-06-09,107.92,431.68
male,36,munster,accessories,camera,5,2019-04-05,174.88,874.40
female,61,connacht,computers,apple,1,2019-10-01,1672.99,1672.99
male,49,leinster,electronics,washing_machine,6,2018-06-06,219.99,1319.94
male,31,leinster,accessories,camera,4,2017-02-27,174.88,699.52
female,42,connacht,footwear,puma,3,2017-06-13,99.99,299.97
male,59,munster,phones,samsung,3,2019-06-02,890.29,2670.87
male,57,munster,computers,asus,4,2018-11-27,984.34,3937.36
female,56,connacht,computers,lenovo,6,2018-02-21,827.45,4964.70
male,40,ulster,phones,infinix,3,2018-11-01,340.29,1020.87
male,47,munster,accessories,camera,3,2018-07-12,174.88,524.64
female,46,leinster,accessories,camera,10,2017-08-31,174.88,1748.80
female,52,connacht,electronics,iron,3,2017-10-10,59.60,178.80
female,51,ulster,phones,samsung,2,2017-06-21,890.29,1780.58
female,35,leinster,footwear,puma,10,2018-08-27,99.99,999.90
female,22,leinster,footwear,puma,6,2018-05-29,99.99,599.94
male,54,munster,computers,lenovo,5,2017-07-17,827.45,4137.25
male,49,leinster,accessories,camera,7,2018-09-20,174.88,1224.16
female,26,ulster,accessories,speakers,2,2019-07-03,78.35,156.70
female,38,ulster,accessories,camera,2,2018-09-25,174.88,349.76
male,39,leinster,computers,lenovo,10,2018-09-19,827.45,8274.50
male,50,munster,footwear,puma,7,2017-05-13,99.99,699.93
female,36,munster,footwear,nike,3,2018-12-31,107.92,323.76
male,63,connacht,phones,huawei,6,2017-09-04,750.99,4505.94
male,65,munster,computers,hp,7,2018-08-29,1082.99,7580.93
male,24,leinster,computers,dell,2,2017-08-01,1323.49,2646.98
male,18,ulster,footwear,puma,5,2017-11-16,99.99,499.95
male,27,ulster,electronics,iron,9,2017-11-19,59.60,536.40
male,55,munster,electronics,television,5,2019-04-25,185.50,927.50
female,59,ulster,electronics,refridgerator,1,2018-07-22,205.99,205.99
male,23,munster,accessories,speakers,6,2018-05-26,78.35,470.10
male,38,connacht,electronics,washing_machine,6,2018-04-23,219.99,1319.94
male,53,munster,electronics,iron,3,2019-04-26,59.60,178.80
female,63,ulster,footwear,nike,3,2017-10-08,107.92,323.76
male,60,connacht,electronics,cooker,2,2019-05-24,85.99,171.98
female,55,ulster,electronics,television,2,2017-03-05,185.50,371.00
female,56,connacht,accessories,speakers,3,2017-12-10,78.35,235.05
male,62,connacht,phones,iphone,10,2017-12-07,910.99,9109.90
female,56,leinster,footwear,puma,1,2017-09-05,99.99,99.99
male,44,connacht,footwear,adidas,8,2017-01-27,115.99,927.92
female,59,ulster,accessories,speakers,8,2018-04-17,78.35,626.80
male,19,munster,accessories,speakers,2,2019-05-22,78.35,156.70
female,57,munster,electronics,television,8,2017-12-16,185.50,1484.00
female,33,munster,computers,apple,10,2017-08-09,1672.99,16729.90
female,39,munster,footwear,adidas,9,2017-03-29,115.99,1043.91
male,24,connacht,footwear,puma,10,2017-01-14,99.99,999.90
male,51,ulster,phones,huawei,6,2017-04-30,750.99,4505.94
male,21,munster,computers,apple,10,2019-06-29,1672.99,16729.90
male,43,connacht,computers,lenovo,8,2019-05-08,827.45,6619.60
male,65,connacht,computers,dell,3,2019-01-04,1323.49,3970.47
female,22,leinster,computers,lenovo,7,2019-05-11,827.45,5792.15
male,24,connacht,phones,nokia,10,2019-01-11,420.19,4201.90
male,24,connacht,phones,nokia,8,2019-09-29,420.19,3361.52
male,54,leinster,phones,tecno,2,2017-12-17,300.99,601.98
female,33,munster,accessories,speakers,10,2018-04-19,78.35,783.50
male,60,ulster,electronics,fan,5,2017-03-12,24.49,122.45
female,21,connacht,phones,huawei,5,2019-02-23,750.99,3754.95
female,36,leinster,footwear,adidas,4,2018-12-06,115.99,463.96
female,42,connacht,accessories,speakers,10,2017-09-24,78.35,783.50
female,58,connacht,phones,tecno,6,2017-05-06,300.99,1805.94
female,41,connacht,phones,gionee,6,2018-06-02,280.99,1685.94
female,52,munster,phones,gionee,6,2019-04-06,280.99,1685.94
male,57,munster,phones,nokia,10,2018-01-03,420.19,4201.90
female,43,connacht,electronics,fan,1,2017-11-10,24.49,24.49
male,27,connacht,footwear,nike,5,2017-09-19,107.92,539.60
female,45,connacht,phones,iphone,7,2018-10-13,910.99,6376.93
male,24,connacht,electronics,iron,9,2018-05-12,59.60,536.40
female,56,connacht,electronics,refridgerator,3,2017-05-31,205.99,617.97
female,32,leinster,electronics,washing_machine,3,2017-02-03,219.99,659.97
male,32,ulster,phones,infinix,5,2017-04-05,340.29,1701.45
female,37,ulster,footwear,nike,1,2019-01-22,107.92,107.92
female,48,ulster,footwear,adidas,7,2018-03-12,115.99,811.93
male,26,leinster,computers,asus,10,2017-08-10,984.34,9843.40
female,29,connacht,phones,samsung,6,2019-05-10,890.29,5341.74
male,54,leinster,electronics,refridgerator,4,2018-09-03,205.99,823.96
female,28,munster,phones,samsung,10,2018-12-10,890.29,8902.90
male,56,munster,electronics,bulb,1,2018-02-16,7.99,7.99
female,59,connacht,footwear,adidas,10,2017-08-07,115.99,1159.90
male,41,ulster,footwear,puma,3,2017-01-06,99.99,299.97
male,30,munster,phones,gionee,3,2017-02-22,280.99,842.97
female,20,leinster,accessories,speakers,10,2017-05-13,78.35,783.50
male,25,munster,electronics,television,7,2019-03-07,185.50,1298.50
male,43,leinster,electronics,fan,5,2017-10-27,24.49,122.45
male,20,leinster,footwear,adidas,4,2017-06-30,115.99,463.96
male,20,ulster,phones,iphone,6,2017-06-18,910.99,5465.94
female,59,munster,footwear,nike,9,2019-09-11,107.92,971.28
male,48,connacht,accessories,headphones,3,2017-08-14,225.39,676.17
male,30,ulster,electronics,television,5,2018-01-27,185.50,927.50
male,63,leinster,footwear,adidas,4,2019-02-27,115.99,463.96
male,18,munster,phones,nokia,3,2019-09-05,420.19,1260.57
male,64,munster,accessories,headphones,5,2019-10-26,225.39,1126.95
female,48,leinster,accessories,camera,4,2019-11-05,174.88,699.52
male,31,connacht,electronics,cooker,3,2018-02-23,85.99,257.97
female,53,leinster,computers,apple,8,2017-09-18,1672.99,13383.92
male,42,connacht,footwear,nike,9,2019-04-23,107.92,971.28
